Deal,symbol,size,price
AssetPrice,symbol,price
AssetPrice,MSFT,16.8113
AssetPrice,FORD,17.6149
AssetPrice,BTMN,15.3998
AssetPrice,FORD,15.9629
AssetPrice,BTMN,16.8096
AssetPrice,MSFT,17.8395
AssetPrice,APPL,17.288
AssetPrice,ORCL,16.1777
AssetPrice,FORD,15.85
AssetPrice,BTMN,17.9359
AssetPrice,MSFT,16.3827
AssetPrice,GOOG,17.8788
AssetPrice,APPL,15.2109
AssetPrice,MSFT,17.7558
AssetPrice,AMZN,15.4342
AssetPrice,APPL,17.0613
AssetPrice,FORD,17.0932
Deal,AMZN,-1,16.3092
AssetPrice,APPL,16.9746
AssetPrice,AMZN,17.5072
AssetPrice,AMZN,16.6119
AssetPrice,MSFT,16.2626
AssetPrice,GOOG,16.7926
AssetPrice,BTMN,16.7041
AssetPrice,GOOG,16.6283
AssetPrice,BTMN,17.1534
AssetPrice,GOOG,17.998
AssetPrice,AMZN,17.2292
AssetPrice,MSFT,15.9221
AssetPrice,AMZN,16.8185
AssetPrice,ORCL,16.176
AssetPrice,GOOG,17.0976
AssetPrice,FORD,17.2026
AssetPrice,AMZN,16.5374
AssetPrice,BTMN,17.131
AssetPrice,GOOG,16.5759
AssetPrice,MSFT,17.4608
AssetPrice,BTMN,16.3913
Deal,GOOG,-2,16.7208
AssetPrice,ORCL,15.9605
AssetPrice,AMZN,15.1601
AssetPrice,APPL,17.3355
AssetPrice,ORCL,16.2804
AssetPrice,BTMN,17.8209
AssetPrice,AMZN,17.7682
AssetPrice,APPL,16.4881
AssetPrice,FORD,15.1356
AssetPrice,ORCL,17.2072
Deal,AMZN,-3,15.1278
AssetPrice,BTMN,15.1325
AssetPrice,BTMN,17.7065
AssetPrice,MSFT,17.3234
Deal,BTMN,0,16.1674
AssetPrice,BTMN,16.9355
AssetPrice,MSFT,17.7007
Deal,BTMN,-4,15.1649
AssetPrice,ORCL,15.4524
AssetPrice,MSFT,17.8795
AssetPrice,AMZN,17.8966
AssetPrice,MSFT,15.6209
AssetPrice,APPL,17.0754
AssetPrice,GOOG,16.4102
AssetPrice,MSFT,15.0165
AssetPrice,MSFT,15.5419
AssetPrice,BTMN,15.3868
AssetPrice,BTMN,15.2988
AssetPrice,APPL,17.1894
AssetPrice,BTMN,16.2718
AssetPrice,APPL,15.0649
Deal,FORD,3,16.7189
AssetPrice,ORCL,17.5034
Deal,APPL,2,15.1451
AssetPrice,AMZN,17.0264
AssetPrice,MSFT,15.039
AssetPrice,FORD,15.1486
AssetPrice,APPL,16.4485
AssetPrice,GOOG,16.6759
AssetPrice,BTMN,15.8288
AssetPrice,MSFT,16.6497
AssetPrice,FORD,15.3478
AssetPrice,APPL,15.996
AssetPrice,BTMN,16.5809
AssetPrice,MSFT,15.6875
AssetPrice,FORD,16.2796
AssetPrice,ORCL,17.977
AssetPrice,BTMN,16.6476
AssetPrice,FORD,16.0117
AssetPrice,ORCL,15.3075
AssetPrice,FORD,16.8861
AssetPrice,AMZN,15.892
AssetPrice,ORCL,17.9424
AssetPrice,FORD,16.9434
Deal,ORCL,2,15.8771
AssetPrice,AMZN,15.5543
AssetPrice,ORCL,17.9621
AssetPrice,APPL,17.9337
AssetPrice,AMZN,16.4393
Deal,FORD,2,16.8325
Deal,FORD,4,16.8971
Deal,BTMN,-3,16.5102
AssetPrice,MSFT,17.1868
Deal,APPL,0,15.6788
AssetPrice,BTMN,17.1891
AssetPrice,MSFT,15.6058
AssetPrice,GOOG,17.4871
AssetPrice,APPL,16.31
AssetPrice,AMZN,16.7565
AssetPrice,FORD,15.5352
AssetPrice,AMZN,15.4301
AssetPrice,FORD,16.9329
AssetPrice,FORD,15.9456
AssetPrice,GOOG,15.6404
AssetPrice,FORD,16.6363
Deal,FORD,4,17.1851
AssetPrice,GOOG,15.0712
AssetPrice,ORCL,17.4011
AssetPrice,BTMN,16.4056
AssetPrice,BTMN,15.7899
AssetPrice,GOOG,16.0481
AssetPrice,AMZN,15.5097
AssetPrice,FORD,16.7054
AssetPrice,ORCL,17.9266
AssetPrice,APPL,17.611
AssetPrice,BTMN,17.4113
Deal,BTMN,0,16.4985
AssetPrice,APPL,17.8152
AssetPrice,AMZN,17.6258
AssetPrice,GOOG,17.8088
AssetPrice,MSFT,15.9113
AssetPrice,AMZN,15.0166
AssetPrice,FORD,17.9891
AssetPrice,BTMN,16.6323
AssetPrice,ORCL,17.7416
AssetPrice,GOOG,17.9467
AssetPrice,AMZN,15.6194
AssetPrice,APPL,15.9738
AssetPrice,ORCL,15.8059
AssetPrice,APPL,15.1062
AssetPrice,GOOG,17.0362
AssetPrice,FORD,15.4865
Deal,BTMN,-1,16.6273
AssetPrice,AMZN,17.5248
AssetPrice,AMZN,15.0305
AssetPrice,ORCL,16.7492
AssetPrice,APPL,17.9624
AssetPrice,FORD,17.9203
AssetPrice,BTMN,15.9243
AssetPrice,BTMN,17.0952
AssetPrice,ORCL,17.6687
AssetPrice,MSFT,15.0728
AssetPrice,FORD,16.9203
AssetPrice,FORD,15.4061
AssetPrice,BTMN,15.4117
AssetPrice,APPL,17.9131
AssetPrice,MSFT,16.0412
AssetPrice,AMZN,16.371
AssetPrice,MSFT,17.7115
AssetPrice,APPL,15.8271
Deal,GOOG,1,17.1588
AssetPrice,ORCL,16.7097
AssetPrice,ORCL,17.8295
AssetPrice,AMZN,15.6734
AssetPrice,BTMN,16.6138
AssetPrice,ORCL,16.8612
AssetPrice,GOOG,17.9952
AssetPrice,FORD,15.0176
AssetPrice,APPL,17.9238
AssetPrice,MSFT,17.6371
AssetPrice,AMZN,17.4722
AssetPrice,ORCL,15.0798
AssetPrice,FORD,16.0828
AssetPrice,AMZN,15.3398
AssetPrice,FORD,15.9648
AssetPrice,BTMN,17.898
AssetPrice,FORD,15.9497
AssetPrice,MSFT,17.8452
AssetPrice,ORCL,15.8638
AssetPrice,ORCL,15.206
AssetPrice,BTMN,17.2265
Deal,FORD,-3,17.1508
AssetPrice,ORCL,15.8325
AssetPrice,BTMN,15.5259
AssetPrice,GOOG,15.527
AssetPrice,BTMN,15.8882
AssetPrice,FORD,15.2323
AssetPrice,APPL,17.976
AssetPrice,AMZN,15.0346
AssetPrice,AMZN,16.3008
AssetPrice,ORCL,15.8887
AssetPrice,MSFT,15.2931
AssetPrice,APPL,15.2507
AssetPrice,AMZN,15.1859
AssetPrice,BTMN,16.6961
AssetPrice,APPL,15.5696
AssetPrice,FORD,15.3323
AssetPrice,GOOG,15.3019
AssetPrice,GOOG,17.5639
AssetPrice,MSFT,15.2059
AssetPrice,GOOG,16.52
Deal,BTMN,4,15.7407
AssetPrice,GOOG,16.2009
AssetPrice,MSFT,17.5773
AssetPrice,FORD,15.1548
AssetPrice,MSFT,15.7642
AssetPrice,BTMN,17.2405
AssetPrice,APPL,17.9156
AssetPrice,MSFT,17.7867
AssetPrice,GOOG,15.6062
Deal,APPL,-2,16.2057
AssetPrice,GOOG,15.906
AssetPrice,AMZN,16.8707
AssetPrice,MSFT,15.7389
Deal,MSFT,-1,16.8136
Deal,GOOG,-4,15.4984
AssetPrice,AMZN,15.5547
AssetPrice,MSFT,16.1043
AssetPrice,ORCL,17.1198
AssetPrice,BTMN,16.4339
AssetPrice,APPL,16.0561
AssetPrice,ORCL,16.8107
AssetPrice,ORCL,17.0031
AssetPrice,ORCL,16.9859
Deal,FORD,-2,15.1287
AssetPrice,BTMN,15.7935
AssetPrice,FORD,15.4891
AssetPrice,APPL,17.416
AssetPrice,FORD,17.1192
AssetPrice,MSFT,16.9412
Deal,GOOG,1,17.4149
AssetPrice,MSFT,16.6453
AssetPrice,FORD,15.1135
AssetPrice,ORCL,17.1862
AssetPrice,APPL,17.9325
AssetPrice,ORCL,15.6394
AssetPrice,GOOG,16.6736
AssetPrice,APPL,16.0608
AssetPrice,FORD,17.3527
AssetPrice,BTMN,17.0097
AssetPrice,BTMN,16.6628
AssetPrice,ORCL,16.2169
AssetPrice,FORD,16.8287
AssetPrice,MSFT,16.3284
AssetPrice,APPL,17.6627
Deal,FORD,-2,16.4121
AssetPrice,FORD,17.3794
AssetPrice,GOOG,16.6585
AssetPrice,ORCL,15.4782
AssetPrice,AMZN,16.4596
AssetPrice,MSFT,17.7526
AssetPrice,BTMN,16.7997
AssetPrice,ORCL,17.2337
AssetPrice,ORCL,17.6428
AssetPrice,FORD,15.6284
AssetPrice,FORD,16.7474
Deal,FORD,0,15.5585
AssetPrice,FORD,17.0958
AssetPrice,GOOG,16.6618
AssetPrice,MSFT,17.8681
Deal,MSFT,0,16.3617
AssetPrice,BTMN,15.6477
AssetPrice,BTMN,16.8655
AssetPrice,APPL,16.2888
AssetPrice,FORD,16.6983
AssetPrice,FORD,16.6323
AssetPrice,APPL,16.833
AssetPrice,BTMN,15.0014
AssetPrice,MSFT,15.2235
AssetPrice,MSFT,17.1623
AssetPrice,AMZN,15.3004
Deal,GOOG,-2,17.1821
AssetPrice,BTMN,17.7377
AssetPrice,BTMN,17.3688
AssetPrice,AMZN,16.549
AssetPrice,ORCL,17.2257
AssetPrice,GOOG,15.3216
AssetPrice,APPL,16.1051
AssetPrice,GOOG,17.1476
Deal,APPL,0,17.9941
AssetPrice,AMZN,17.5604
AssetPrice,BTMN,15.6159
AssetPrice,AMZN,15.5345
AssetPrice,AMZN,15.7808
Deal,MSFT,-1,16.3585
AssetPrice,APPL,15.6706
AssetPrice,GOOG,15.9389
Deal,GOOG,1,17.489
AssetPrice,BTMN,16.8435
AssetPrice,AMZN,16.6626
AssetPrice,APPL,16.1432
AssetPrice,APPL,16.5255
AssetPrice,MSFT,16.8606
AssetPrice,AMZN,15.1719
AssetPrice,ORCL,16.5841
AssetPrice,BTMN,15.9088
Deal,BTMN,1,17.5563
AssetPrice,ORCL,17.4942
AssetPrice,MSFT,16.2942
AssetPrice,AMZN,16.0927
AssetPrice,BTMN,15.5522
AssetPrice,GOOG,15.6335
AssetPrice,BTMN,15.1831
AssetPrice,GOOG,17.0037
AssetPrice,AMZN,17.209
AssetPrice,FORD,17.2603
AssetPrice,GOOG,15.1584
AssetPrice,APPL,17.7948
AssetPrice,BTMN,16.4794
AssetPrice,AMZN,17.1343
AssetPrice,FORD,15.5868
AssetPrice,BTMN,15.8122
Deal,APPL,4,15.8521
AssetPrice,FORD,16.4921
AssetPrice,AMZN,16.5949
AssetPrice,ORCL,15.2789
AssetPrice,APPL,16.8845
AssetPrice,AMZN,16.9
Deal,BTMN,-4,16.7095
AssetPrice,FORD,17.1913
AssetPrice,ORCL,17.8256
Deal,ORCL,-3,17.0707
AssetPrice,MSFT,15.3381
AssetPrice,FORD,15.9322
AssetPrice,GOOG,16.8294
Deal,AMZN,-4,17.1461
AssetPrice,FORD,15.5894
AssetPrice,MSFT,16.0971
AssetPrice,APPL,16.2572
AssetPrice,GOOG,16.9443
AssetPrice,AMZN,16.9333
AssetPrice,MSFT,17.0371
AssetPrice,GOOG,17.5703
AssetPrice,AMZN,15.6709
AssetPrice,AMZN,17.201
AssetPrice,APPL,17.6149
Deal,ORCL,2,17.3123
AssetPrice,APPL,17.5965
AssetPrice,GOOG,16.4243
AssetPrice,ORCL,15.6767
AssetPrice,MSFT,17.6814
AssetPrice,BTMN,15.1978
AssetPrice,APPL,15.0161
AssetPrice,AMZN,15.7391
AssetPrice,GOOG,17.1925
AssetPrice,BTMN,17.2639
AssetPrice,BTMN,16.7891
AssetPrice,GOOG,16.3898
AssetPrice,GOOG,15.9288
AssetPrice,GOOG,15.4682
Deal,ORCL,0,17.3155
AssetPrice,APPL,17.9043
AssetPrice,BTMN,15.8844
Deal,MSFT,2,16.9037
AssetPrice,MSFT,15.1265
AssetPrice,APPL,15.5764
AssetPrice,GOOG,17.8948
AssetPrice,APPL,15.0845
AssetPrice,GOOG,17.2507
AssetPrice,FORD,16.2647
AssetPrice,FORD,16.6593
AssetPrice,MSFT,17.9115
AssetPrice,FORD,16.5932
AssetPrice,BTMN,16.6528
AssetPrice,BTMN,16.3517
Deal,MSFT,1,17.1029
AssetPrice,APPL,17.6548
Deal,BTMN,-3,16.7251
AssetPrice,FORD,17.3217
AssetPrice,AMZN,17.5895
AssetPrice,MSFT,16.0898
AssetPrice,MSFT,15.9571
AssetPrice,AMZN,17.3859
AssetPrice,ORCL,17.3756
AssetPrice,ORCL,17.605
AssetPrice,MSFT,17.7206
AssetPrice,GOOG,17.2084
AssetPrice,AMZN,17.3637
AssetPrice,MSFT,16.6975
Deal,FORD,2,16.4041
AssetPrice,AMZN,16.272
AssetPrice,BTMN,17.6445
AssetPrice,APPL,17.7331
AssetPrice,ORCL,16.7472
AssetPrice,MSFT,15.9378
Deal,BTMN,3,16.752
AssetPrice,APPL,15.8643
AssetPrice,FORD,17.891
AssetPrice,MSFT,16.0967
AssetPrice,FORD,15.383
AssetPrice,APPL,17.2878
AssetPrice,AMZN,17.642
AssetPrice,GOOG,15.9086
AssetPrice,FORD,17.0819
AssetPrice,APPL,16.3423
AssetPrice,ORCL,17.4524
Deal,FORD,-2,17.133
AssetPrice,MSFT,15.3895
AssetPrice,MSFT,17.9459
Deal,GOOG,-2,17.6135
AssetPrice,APPL,16.5489
AssetPrice,ORCL,16.9581
AssetPrice,GOOG,16.8735
AssetPrice,GOOG,16.1657
AssetPrice,AMZN,15.9641
AssetPrice,FORD,15.1299
AssetPrice,FORD,16.3737
AssetPrice,AMZN,16.0217
AssetPrice,APPL,15.3153
AssetPrice,GOOG,17.4809
AssetPrice,MSFT,15.6264
AssetPrice,BTMN,17.8062
AssetPrice,MSFT,17.3572
AssetPrice,AMZN,17.8301
AssetPrice,APPL,15.5388
AssetPrice,GOOG,17.9088
AssetPrice,ORCL,15.4419
AssetPrice,MSFT,16.2129
AssetPrice,ORCL,17.3829
AssetPrice,MSFT,16.2528
Deal,GOOG,2,16.888
AssetPrice,APPL,16.3195
Deal,GOOG,-1,15.7715
AssetPrice,BTMN,17.2787
AssetPrice,FORD,16.4394
AssetPrice,FORD,16.898
AssetPrice,MSFT,17.4746
AssetPrice,FORD,16.6425
AssetPrice,AMZN,17.3143
AssetPrice,GOOG,16.623
AssetPrice,APPL,15.5762
AssetPrice,AMZN,17.1283
AssetPrice,ORCL,17.3439
AssetPrice,FORD,15.9281
AssetPrice,BTMN,16.4694
AssetPrice,APPL,15.2766
AssetPrice,BTMN,15.7005
AssetPrice,BTMN,17.3041
AssetPrice,GOOG,16.1931
AssetPrice,MSFT,17.2269
AssetPrice,FORD,17.7162
AssetPrice,BTMN,16.5615
AssetPrice,GOOG,17.6076
AssetPrice,ORCL,16.2753
AssetPrice,ORCL,15.2909
AssetPrice,ORCL,16.5579
AssetPrice,APPL,17.9099
Deal,GOOG,-1,17.6469
AssetPrice,MSFT,16.3905
AssetPrice,ORCL,16.8906
AssetPrice,ORCL,15.9892
AssetPrice,AMZN,15.9831
AssetPrice,ORCL,17.1345
AssetPrice,MSFT,17.0535
AssetPrice,FORD,17.1226
AssetPrice,ORCL,17.0439
AssetPrice,APPL,16.9739
AssetPrice,AMZN,16.5595
AssetPrice,BTMN,15.5098
AssetPrice,MSFT,15.1245
AssetPrice,FORD,15.4586
AssetPrice,GOOG,16.527
AssetPrice,AMZN,16.1481
AssetPrice,FORD,17.6872
AssetPrice,GOOG,16.0948
AssetPrice,APPL,15.2319
AssetPrice,GOOG,16.5473
AssetPrice,APPL,16.7085
AssetPrice,MSFT,17.7926
AssetPrice,GOOG,17.124
AssetPrice,AMZN,15.7846
AssetPrice,ORCL,16.2399
AssetPrice,MSFT,16.4025
Deal,FORD,-3,17.8086
AssetPrice,GOOG,16.3986
AssetPrice,MSFT,15.6846
AssetPrice,BTMN,17.8428
Deal,FORD,1,17.4927
AssetPrice,AMZN,17.624
AssetPrice,ORCL,16.2889
Deal,GOOG,3,16.3159
AssetPrice,MSFT,16.396
AssetPrice,APPL,16.4658
AssetPrice,ORCL,16.3478
AssetPrice,BTMN,17.1155
AssetPrice,BTMN,17.6267
Deal,APPL,4,15.113
AssetPrice,APPL,17.626
AssetPrice,BTMN,15.5226
AssetPrice,AMZN,15.0228
Deal,ORCL,4,15.193
Deal,BTMN,2,17.4937
AssetPrice,FORD,17.2918
AssetPrice,APPL,15.4573
Deal,APPL,-4,15.3647
AssetPrice,ORCL,15.2772
AssetPrice,GOOG,15.2278
Deal,AMZN,-1,16.1088
AssetPrice,GOOG,16.7526
Deal,APPL,-3,16.3241
AssetPrice,GOOG,16.3511
AssetPrice,GOOG,16.1969
AssetPrice,FORD,16.7201
AssetPrice,ORCL,17.2836
AssetPrice,FORD,16.1538
AssetPrice,GOOG,16.6821
AssetPrice,ORCL,16.4823
AssetPrice,BTMN,16.1019
Deal,BTMN,0,17.4453
AssetPrice,BTMN,15.4311
AssetPrice,ORCL,17.0597
AssetPrice,AMZN,15.2315
AssetPrice,APPL,17.2882
AssetPrice,GOOG,17.3468
AssetPrice,APPL,17.0707
AssetPrice,FORD,16.5568
AssetPrice,APPL,17.523
Deal,ORCL,-1,15.9623
AssetPrice,ORCL,16.8649
AssetPrice,ORCL,15.5327
AssetPrice,GOOG,15.3839
AssetPrice,BTMN,17.0012
Deal,MSFT,-1,15.4949
AssetPrice,APPL,17.0401
AssetPrice,GOOG,17.7033
AssetPrice,GOOG,15.4015
AssetPrice,FORD,17.0297
AssetPrice,MSFT,17.4546
AssetPrice,BTMN,17.2072
AssetPrice,BTMN,17.3052
AssetPrice,BTMN,17.7063
AssetPrice,ORCL,17.4306
AssetPrice,ORCL,16.3996
AssetPrice,FORD,15.512
AssetPrice,AMZN,17.4222
Deal,ORCL,1,15.9006
AssetPrice,APPL,16.5374
AssetPrice,AMZN,15.8984
AssetPrice,APPL,15.0672
AssetPrice,GOOG,16.7891
AssetPrice,BTMN,15.1944
AssetPrice,ORCL,17.3016
AssetPrice,BTMN,16.1957
AssetPrice,AMZN,16.9407
Deal,APPL,-3,16.9158
AssetPrice,FORD,15.3676
AssetPrice,BTMN,15.5378
AssetPrice,FORD,15.7643
AssetPrice,FORD,16.4624
AssetPrice,APPL,16.8654
AssetPrice,MSFT,15.8511
AssetPrice,BTMN,15.0911
AssetPrice,FORD,16.1444
AssetPrice,GOOG,17.9646
Deal,FORD,3,15.6121
AssetPrice,FORD,16.7478
Deal,AMZN,1,15.7452
AssetPrice,APPL,16.9789
AssetPrice,GOOG,15.0474
AssetPrice,APPL,16.345
AssetPrice,APPL,15.5351
AssetPrice,ORCL,15.074
AssetPrice,ORCL,15.0047
AssetPrice,GOOG,15.7795
AssetPrice,MSFT,15.875
AssetPrice,FORD,15.4405
AssetPrice,APPL,16.164
Deal,BTMN,0,16.9526
AssetPrice,MSFT,17.909
AssetPrice,MSFT,16.4313
AssetPrice,MSFT,17.0877
AssetPrice,APPL,16.2026
AssetPrice,GOOG,17.8486
AssetPrice,BTMN,15.1644
AssetPrice,BTMN,15.6118
AssetPrice,BTMN,15.9517
AssetPrice,GOOG,17.3449
AssetPrice,APPL,17.09
Deal,MSFT,4,15.0763
AssetPrice,ORCL,16.0692
AssetPrice,MSFT,15.4518
Deal,GOOG,-3,17.0231
AssetPrice,ORCL,15.8951
AssetPrice,ORCL,16.4476
AssetPrice,GOOG,16.6787
AssetPrice,ORCL,16.14
AssetPrice,ORCL,17.9663
AssetPrice,BTMN,17.2954
AssetPrice,ORCL,17.6329
AssetPrice,MSFT,16.4407
AssetPrice,GOOG,17.4225
AssetPrice,AMZN,15.6434
AssetPrice,MSFT,15.7522
AssetPrice,BTMN,15.1752
AssetPrice,MSFT,17.2201
AssetPrice,GOOG,17.5667
AssetPrice,MSFT,17.627
Deal,GOOG,-3,15.7353
AssetPrice,MSFT,17.0692
AssetPrice,GOOG,16.6207
AssetPrice,BTMN,15.4124
AssetPrice,ORCL,17.5109
AssetPrice,ORCL,17.2033
AssetPrice,MSFT,17.993
AssetPrice,FORD,16.83
AssetPrice,BTMN,16.2116
AssetPrice,FORD,16.488
AssetPrice,ORCL,16.8693
AssetPrice,MSFT,16.2601
AssetPrice,APPL,16.1522
AssetPrice,GOOG,15.3711
AssetPrice,MSFT,16.5143
AssetPrice,MSFT,16.4228
AssetPrice,ORCL,17.0042
AssetPrice,MSFT,16.1708
AssetPrice,BTMN,15.5679
AssetPrice,GOOG,15.1496
AssetPrice,APPL,15.5113
AssetPrice,BTMN,16.2052
AssetPrice,AMZN,17.0556
AssetPrice,APPL,15.7449
AssetPrice,ORCL,17.67
AssetPrice,APPL,16.2606
AssetPrice,ORCL,15.6142
AssetPrice,BTMN,17.4368
AssetPrice,MSFT,17.8753
Deal,GOOG,-3,15.9001
AssetPrice,GOOG,15.4323
Deal,FORD,2,17.4187
AssetPrice,BTMN,15.531
AssetPrice,GOOG,15.1123
AssetPrice,BTMN,17.4052
AssetPrice,FORD,16.9792
AssetPrice,GOOG,16.6245
AssetPrice,APPL,17.7994
AssetPrice,BTMN,16.0054
AssetPrice,AMZN,15.2236
AssetPrice,ORCL,15.7672
AssetPrice,AMZN,17.605
AssetPrice,ORCL,16.3674
AssetPrice,FORD,15.884
AssetPrice,FORD,17.1993
AssetPrice,AMZN,15.5827
AssetPrice,BTMN,16.0871
AssetPrice,AMZN,15.7198
AssetPrice,AMZN,15.2594
Deal,FORD,0,17.203
AssetPrice,ORCL,16.2371
AssetPrice,AMZN,15.0079
AssetPrice,ORCL,16.8188
Deal,MSFT,3,16.2019
AssetPrice,BTMN,15.0957
AssetPrice,FORD,15.6226
AssetPrice,AMZN,17.1816
AssetPrice,AMZN,17.7675
AssetPrice,GOOG,16.091
Deal,AMZN,-4,17.2056
AssetPrice,BTMN,17.9481
AssetPrice,GOOG,15.5679
AssetPrice,ORCL,15.4608
AssetPrice,AMZN,15.926
AssetPrice,AMZN,16.3443
AssetPrice,FORD,17.1181
AssetPrice,ORCL,16.1259
AssetPrice,BTMN,16.3293
AssetPrice,APPL,15.516
AssetPrice,ORCL,16.9869
AssetPrice,FORD,15.2792
AssetPrice,APPL,15.7773
AssetPrice,ORCL,15.2871
AssetPrice,AMZN,15.3442
AssetPrice,FORD,15.1893
AssetPrice,MSFT,16.9771
AssetPrice,APPL,17.8834
AssetPrice,BTMN,17.3471
AssetPrice,ORCL,16.7193
AssetPrice,AMZN,16.1004
AssetPrice,MSFT,17.1211
AssetPrice,APPL,17.8668
AssetPrice,APPL,15.0597
AssetPrice,AMZN,15.9925
AssetPrice,AMZN,17.5602
AssetPrice,AMZN,15.0551
Deal,APPL,1,17.1771
AssetPrice,ORCL,17.9707
AssetPrice,BTMN,16.1222
AssetPrice,GOOG,15.25
Deal,BTMN,-2,16.4769
AssetPrice,APPL,17.7133
AssetPrice,AMZN,16.6737
AssetPrice,APPL,15.7225
AssetPrice,AMZN,16.1812
AssetPrice,BTMN,15.7382
AssetPrice,ORCL,16.0737
AssetPrice,FORD,17.762
AssetPrice,AMZN,15.9219
AssetPrice,FORD,16.9707
AssetPrice,BTMN,17.1864
AssetPrice,BTMN,17.6024
AssetPrice,APPL,17.0479
AssetPrice,AMZN,17.9023
AssetPrice,AMZN,16.3588
AssetPrice,GOOG,15.6874
AssetPrice,BTMN,15.1478
AssetPrice,FORD,15.8381
AssetPrice,ORCL,17.8631
AssetPrice,MSFT,15.776
AssetPrice,APPL,17.2868
AssetPrice,ORCL,17.7353
AssetPrice,ORCL,16.8037
AssetPrice,AMZN,15.388
AssetPrice,MSFT,16.4594
Deal,FORD,-1,17.1303
AssetPrice,GOOG,17.9895
AssetPrice,MSFT,16.089
AssetPrice,MSFT,17.7558
Deal,APPL,0,15.6568
AssetPrice,AMZN,17.2705
AssetPrice,BTMN,16.1151
AssetPrice,GOOG,15.7441
AssetPrice,BTMN,15.6526
AssetPrice,BTMN,15.8396
AssetPrice,GOOG,16.8382
AssetPrice,GOOG,17.5666
AssetPrice,FORD,15.3574
AssetPrice,AMZN,17.9993
AssetPrice,ORCL,17.5702
AssetPrice,BTMN,17.2516
AssetPrice,FORD,17.1994
AssetPrice,FORD,16.8932
AssetPrice,GOOG,15.2079
AssetPrice,FORD,15.7397
AssetPrice,FORD,17.6728
AssetPrice,MSFT,17.7018
AssetPrice,ORCL,16.217
AssetPrice,AMZN,16.1247
AssetPrice,AMZN,16.3039
AssetPrice,AMZN,15.8042
AssetPrice,GOOG,17.4566
AssetPrice,AMZN,16.61
AssetPrice,AMZN,15.2082
AssetPrice,BTMN,15.4035
AssetPrice,AMZN,17.343
AssetPrice,APPL,17.6792
AssetPrice,AMZN,16.7366
AssetPrice,APPL,15.118
AssetPrice,BTMN,16.8536
AssetPrice,AMZN,17.9819
AssetPrice,AMZN,17.7117
AssetPrice,BTMN,16.0367
AssetPrice,APPL,17.8707
AssetPrice,MSFT,15.4343
AssetPrice,BTMN,16.7543
Deal,BTMN,-1,17.7396
AssetPrice,GOOG,17.3651
Deal,FORD,3,15.0345
AssetPrice,MSFT,15.1989
AssetPrice,APPL,15.7833
AssetPrice,GOOG,16.9193
AssetPrice,APPL,17.8928
AssetPrice,MSFT,16.0996
AssetPrice,MSFT,17.1509
AssetPrice,APPL,16.0911
AssetPrice,AMZN,16.9769
AssetPrice,GOOG,16.8263
AssetPrice,MSFT,15.1674
Deal,APPL,-3,15.1162
AssetPrice,FORD,16.0716
AssetPrice,ORCL,17.7494
AssetPrice,AMZN,15.379
AssetPrice,GOOG,16.4518
AssetPrice,FORD,16.4537
AssetPrice,MSFT,15.516
AssetPrice,AMZN,17.8983
AssetPrice,APPL,17.6587
AssetPrice,MSFT,17.7817
AssetPrice,GOOG,15.4144
AssetPrice,APPL,17.7135
AssetPrice,ORCL,15.1243
AssetPrice,MSFT,16.7
AssetPrice,GOOG,16.3294
AssetPrice,APPL,15.4631
Deal,BTMN,-1,17.1251
AssetPrice,FORD,16.6586
AssetPrice,ORCL,17.7875
AssetPrice,AMZN,16.1747
AssetPrice,GOOG,16.7288
AssetPrice,FORD,17.4468
AssetPrice,APPL,17.591
AssetPrice,FORD,17.4695
AssetPrice,ORCL,16.0366
AssetPrice,GOOG,15.9426
AssetPrice,APPL,16.5434
Deal,BTMN,-2,15.731
AssetPrice,APPL,16.2652
AssetPrice,MSFT,16.5762
AssetPrice,MSFT,16.763
AssetPrice,MSFT,16.7387
AssetPrice,MSFT,17.1687
AssetPrice,FORD,17.009
AssetPrice,ORCL,15.0876
AssetPrice,ORCL,16.267
AssetPrice,ORCL,15.3
AssetPrice,BTMN,15.5268
AssetPrice,MSFT,17.0686
AssetPrice,ORCL,15.1481
AssetPrice,FORD,17.6126
AssetPrice,MSFT,17.6485
AssetPrice,ORCL,16.0549
AssetPrice,GOOG,16.3009
AssetPrice,BTMN,17.9022
AssetPrice,AMZN,16.4489
AssetPrice,ORCL,16.8667
Deal,BTMN,2,17.2238
AssetPrice,APPL,15.5872
AssetPrice,FORD,17.0972
AssetPrice,GOOG,15.559
AssetPrice,MSFT,17.4527
AssetPrice,ORCL,15.3304
AssetPrice,AMZN,17.1096
AssetPrice,BTMN,17.7754
AssetPrice,APPL,15.4839
AssetPrice,BTMN,17.9998
AssetPrice,FORD,15.8173
Deal,FORD,0,16.1912
AssetPrice,APPL,17.6616
AssetPrice,FORD,16.4691
AssetPrice,AMZN,15.5486
AssetPrice,GOOG,15.5465
AssetPrice,FORD,15.5308
AssetPrice,BTMN,15.7585
AssetPrice,MSFT,16.0269
AssetPrice,FORD,16.7694
AssetPrice,ORCL,17.1542
AssetPrice,GOOG,16.015
AssetPrice,BTMN,15.4827
Deal,GOOG,-4,15.689
AssetPrice,ORCL,16.8945
AssetPrice,APPL,16.833
AssetPrice,ORCL,16.9807
AssetPrice,GOOG,17.8376
AssetPrice,GOOG,16.1616
AssetPrice,APPL,17.4139
AssetPrice,FORD,17.4618
AssetPrice,APPL,16.8436
AssetPrice,FORD,15.6246
